Name,Link,Tags
Just Die Already,https://store.steampowered.com/app/979070/Just_Die_Already/?snr=1_7_7_7000_150_20,"Open World,Sandbox,Multiplayer,Adventure,Simulation,Indie,Gore,Violent,Comedy,Funny,Shooter,Nudity,Online Co-Op,Co-op,Third Person,3D,Singleplayer,Sexual Content,Perma Death,Free to Play"
Frozen Flame,https://store.steampowered.com/app/715400/Frozen_Flame/?snr=1_7_7_7000_150_20,"Early Access,Open World Survival Craft,Adventure,Online Co-Op,Base Building,RPG,Exploration,Open World,Action,Survival,Co-op Campaign,Sandbox,Fantasy,Colorful,PvP,Building,Dark Fantasy,Crafting,Multiplayer,Hack and Slash"
Backpack Hero,https://store.steampowered.com/app/1970580/Backpack_Hero/?snr=1_7_7_7000_150_20,"Turn-Based Strategy,Pixel Graphics,Turn-Based Combat,Roguelike Deckbuilder,Card Battler,Roguelike,Replay Value,Turn-Based,Dungeon Crawler,Deckbuilding,Roguelite,Inventory Management,Procedural Generation,RPG,Early Access,Tactical,Mystery Dungeon,Strategy,Singleplayer,Soundtrack"
Lunch Lady,https://store.steampowered.com/app/1571440/Lunch_Lady/?snr=1_7_7_7000_150_20,"Horror,Online Co-Op,Multiplayer,Co-op,Survival Horror,Dark,Psychological Horror,Procedural Generation,Action,Choices Matter,Team-Based,Exploration,FPS,Collectathon,PvE,First-Person,Walking Simulator,Action-Adventure,Nonlinear,Supernatural"
Skul: The Hero Slayer,https://store.steampowered.com/app/1147560/Skul_The_Hero_Slayer/?snr=1_7_7_7000_150_20,"Indie,Action,Action Roguelike,Pixel Graphics,2D,Roguelite,Roguelike,Singleplayer,Platformer,Metroidvania,Difficult,Side Scroller,Adventure,Hack and Slash,Villain Protagonist,Action-Adventure,Fantasy,Story Rich,Cute,Multiplayer"
Blood of Steel,https://store.steampowered.com/app/567630/Blood_of_Steel/?snr=1_7_7_7000_150_20,"Free to Play,Massively Multiplayer,Wargame,Strategy,Action,Medieval,Gore,Tactical,Grand Strategy,RTS,War,Swordplay,MOBA,Violent,PvP,Online Co-Op,Co-op,Adventure,Multiplayer,Simulation"
Empires of the Undergrowth,https://store.steampowered.com/app/463530/Empires_of_the_Undergrowth/?snr=1_7_7_7000_150_20,"Strategy,Simulation,Base Building,City Builder,Colony Sim,Building,Management,Survival,Sandbox,Resource Management,RTS,Moddable,Open World,Economy,Singleplayer,Crafting,Automation,2D,Early Access,Replay Value"
Father's Day,https://store.steampowered.com/app/1800790/Fathers_Day/?snr=1_7_7_7000_150_20,"Indie,Simulation,Psychological Horror,Walking Simulator,Thriller,3D Platformer,Exploration,3D,Cinematic,First-Person,Realistic,Atmospheric,Dark,Psychological,Retro,Mystery,Horror,Story Rich,Linear,Singleplayer"
Streets of Rogue,https://store.steampowered.com/app/512900/Streets_of_Rogue/?snr=1_7_7_7000_150_20,"Roguelite,Pixel Graphics,Action Roguelike,RPG,Multiplayer,Action,Indie,Roguelike,Co-op,Adventure,Local Co-Op,Funny,Online Co-Op,Stealth,Great Soundtrack,2D,Procedural Generation,Gore,Violent,Early Access"
Survival: Fountain of Youth,https://store.steampowered.com/app/1967630/Survival_Fountain_of_Youth/?snr=1_7_7_7000_150_20,"Survival,Open World Survival Craft,Exploration,Crafting,Violent,Singleplayer,Realistic,Adventure,Puzzle,Early Access,Sandbox,Base Building,Simulation,First-Person,Open World,Historical,Building,Underwater,Immersive Sim,Action-Adventure"
Cookie Clicker,https://store.steampowered.com/app/1454400/Cookie_Clicker/?snr=1_7_7_7000_150_21,"Clicker,Idler,Casual,Indie,Pixel Graphics,Management,Collectathon,Economy,Funny,Memes,Strategy,Building,2D,Resource Management,Comedy,Simulation,Colorful,Touch-Friendly,Horror,Singleplayer"
SOULCALIBUR VI,https://store.steampowered.com/app/544750/SOULCALIBUR_VI/?snr=1_7_7_7000_150_21,"Fighting,Action,Character Customization,Multiplayer,Fantasy,Swordplay,Arcade,Local Multiplayer,Nudity,3D Fighter,Competitive,Singleplayer,Great Soundtrack,Female Protagonist,Anime,Medieval,Sexual Content,Story Rich,Beat 'em up,RPG"
Aragami 2,https://store.steampowered.com/app/1158370/Aragami_2/?snr=1_7_7_7000_150_21,"Ninja,Stealth,Assassin,Online Co-Op,Co-op Campaign,Action,Action-Adventure,Stylized,Third Person,3D,Dark,Fantasy,Magic,Story Rich,Character Customization,Combat,PvE,Co-op,Multiplayer,Singleplayer"
,https://store.steampowered.com/sub/6375/?snr=1_7_7_7000_150_21,
War Mongrels,https://store.steampowered.com/app/1101790/War_Mongrels/?snr=1_7_7_7000_150_21,"Real Time Tactics,Stealth,Strategy,Co-op Campaign,Action,Atmospheric,Isometric,World War II,Tactical,Story Rich,Co-op,Online Co-Op,Historical,Realistic,Singleplayer,Dark,Top-Down,Twin Stick Shooter,Action RTS,Action-Adventure"
Sprocket,https://store.steampowered.com/app/1674170/Sprocket/?snr=1_7_7_7000_150_21,"Early Access,Sandbox,Building,Military,Wargame,War,Vehicular Combat,Third-Person Shooter,World War II,World War I,Physics,Cold War,PvE,Character Customization,3D,Gun Customization,Third Person,Alternate History,Action,Procedural Generation"
Beyond: Two Souls,https://store.steampowered.com/app/960990/Beyond_Two_Souls/?snr=1_7_7_7000_150_21,"Adventure,Choices Matter,Story Rich,Female Protagonist,Cinematic,Singleplayer,Emotional,Sci-fi,Dynamic Narration,Quick-Time Events,Third Person,Narration,Atmospheric,Horror,Thriller,Co-op,Great Soundtrack,Beautiful,Violent,Drama"
Last Epoch,https://store.steampowered.com/app/899770/Last_Epoch/?snr=1_7_7_7000_150_21,"Action RPG,Hack and Slash,RPG,Loot,Isometric,Action,Early Access,Adventure,Indie,Multiplayer,Gore,Dungeon Crawler,Violent,Singleplayer,Top-Down,Character Customization,Fantasy,Co-op,Time Travel,Magic"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,https://store.steampowered.com/app/234670/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_3_Full_Burst_HD/?snr=1_7_7_7000_150_21,"Anime,Fighting,Action,Adventure,Ninja,Multiplayer,Controller,Singleplayer,Beat 'em up,Open World,3D Fighter,Fantasy,Local Multiplayer,PvP,Great Soundtrack,Co-op,Third Person,RPG,Atmospheric,Local Co-Op"
Apewar,https://store.steampowered.com/app/2306590/Apewar/?snr=1_7_7_7000_150_21,"Action,Casual,Shooter,Action-Adventure,3D Platformer,Multiplayer,FPS,Third-Person Shooter,Strategy,3D,Massively Multiplayer,Indie,First-Person,Psychological Horror,Third Person,Stylized,Early Access,Driving,Nature,PvP"
"Warhammer 40,000: Battlesector",https://store.steampowered.com/app/1295500/Warhammer_40000_Battlesector/?snr=1_7_7_7000_150_21,"Strategy,Warhammer 40K,Turn-Based Tactics,Turn-Based Strategy,3D,Sci-fi,Isometric,Tactical,Turn-Based Combat,PvP,Combat,Singleplayer,Asynchronous Multiplayer,Multiplayer,Violent,War,Turn-Based,Space,Replay Value,Games Workshop"
Stranded Deep,https://store.steampowered.com/app/313120/Stranded_Deep/?snr=1_7_7_7000_150_21,"Open World Survival Craft,Survival,Multiplayer,Open World,Crafting,First-Person,Adventure,Exploration,Realistic,Singleplayer,Building,Sandbox,Co-op,Simulation,Early Access,Underwater,Action,Atmospheric,Indie,Strategy"
Warspear Online,https://store.steampowered.com/app/326360/Warspear_Online/?snr=1_7_7_7000_150_21,"Free to Play,MMORPG,Pixel Graphics,Massively Multiplayer,RPG,Multiplayer,Online Co-Op,Difficult,Retro,Fantasy,Atmospheric,PvP,2D,Adventure,Story Rich,Open World"
Songs of Conquest,https://store.steampowered.com/app/867210/Songs_of_Conquest/?snr=1_7_7_7000_150_21,"Early Access,Strategy,Turn-Based Strategy,Adventure,Turn-Based Combat,Pixel Graphics,Turn-Based Tactics,Fantasy,Strategy RPG,Atmospheric,Old School,Singleplayer,Story Rich,Multiplayer,Tactical RPG,Tactical,PvP,Online Co-Op,2.5D,Local Multiplayer"
Black Mesa,https://store.steampowered.com/app/362890/Black_Mesa/?snr=1_7_7_7000_150_21,"FPS,Remake,Action,Sci-fi,First-Person,Singleplayer,Shooter,Classic,Atmospheric,Story Rich,Great Soundtrack,Aliens,Adventure,Zombies,Horror,Multiplayer,Indie,Early Access,Mod,Gore"
Five Nights at Freddy's,https://store.steampowered.com/app/319510/Five_Nights_at_Freddys/?snr=1_7_7_7000_150_22,"Horror,Singleplayer,Survival Horror,Robots,Psychological Horror,Difficult,Indie,First-Person,Point & Click,Dark,Survival,Atmospheric,Mouse only,Supernatural,Resource Management,Jump Scare,Silent Protagonist,Lore-Rich,Short,Historical"
Warhammer The Horus Heresy: Legions,https://store.steampowered.com/app/1031140/Warhammer_The_Horus_Heresy_Legions/?snr=1_7_7_7000_150_21,"Deckbuilding,Card Game,Multiplayer,Free to Play,Board Game,PvP,Strategy,Trading Card Game,Card Battler,Singleplayer,PvE,Adventure,Turn-Based Tactics,Turn-Based Strategy,Warhammer 40K,Turn-Based Combat,Lore-Rich,2D,Tabletop,Story Rich"
Trine Enchanted Edition,https://store.steampowered.com/app/35700/Trine_Enchanted_Edition/?snr=1_7_7_7000_150_21,"Puzzle Platformer,Beautiful,Fantasy,Platformer,Physics,Action,Local Co-Op,Adventure,Puzzle,Great Soundtrack,Indie,Co-op,Online Co-Op,Singleplayer,Multiplayer,Atmospheric,Casual,Local Multiplayer,2D,Female Protagonist"
Gladiator Guild Manager,https://store.steampowered.com/app/1043260/Gladiator_Guild_Manager/?snr=1_7_7_7000_150_22,"Auto Battler,Strategy,Strategy RPG,Roguelite,Tactical,Roguelike,RPG,Indie,Turn-Based Strategy,Replay Value,Early Access,Tactical RPG,Management,Base Building,Resource Management,Pixel Graphics,Medieval,Turn-Based Tactics,Singleplayer,Trading"
Dark Deception,https://store.steampowered.com/app/332950/Dark_Deception/?snr=1_7_7_7000_150_22,"Horror,Free to Play,First-Person,Multiplayer,Singleplayer,Psychological Horror,Runner,Indie,Survival Horror,Action,Dark Humor,Adventure,Survival,Story Rich,Arcade,RPG,Multiple Endings,Cinematic,Difficult,Dark"
Creed: Rise to Glory™,https://store.steampowered.com/app/804490/Creed_Rise_to_Glory/?snr=1_7_7_7000_150_22,"VR,Fighting,Boxing,Sports,Action,Multiplayer,Simulation,Indie"
Witch It,https://store.steampowered.com/app/559650/Witch_It/?snr=1_7_7_7000_150_22,"Multiplayer,Funny,Casual,Action,Indie,Hidden Object,Online Co-Op,Survival,Stealth,Co-op,Fantasy,Early Access,First-Person,Team-Based,Family Friendly,Strategy,PvP,Open World,Atmospheric,Magic"
Milk outside a bag of milk outside a bag of milk,https://store.steampowered.com/app/1604000/Milk_outside_a_bag_of_milk_outside_a_bag_of_milk/?snr=1_7_7_7000_150_22,"Psychological Horror,Visual Novel,Psychedelic,Pixel Graphics,Story Rich,Abstract,2D,Multiple Endings,Indie,Text-Based,Psychological,Singleplayer,Horror,Surreal,Anime,Great Soundtrack,Female Protagonist,Casual,Choices Matter,Point & Click"
They Are Billions,https://store.steampowered.com/app/644930/They_Are_Billions/?snr=1_7_7_7000_150_22,"Base Building,Colony Sim,Strategy,Zombies,Survival,RTS,Tower Defense,City Builder,Steampunk,Building,Post-apocalyptic,Singleplayer,Resource Management,Real-Time with Pause,Difficult,Tactical,Management,Indie,Early Access,Isometric"
The Bus,https://store.steampowered.com/app/491540/The_Bus/?snr=1_7_7_7000_150_22,"Simulation,Driving,Automobile Sim,Multiplayer,Realistic,Relaxing,First-Person,Early Access,Moddable,Atmospheric,Singleplayer,Level Editor,Management,Economy,Open World,Time Management,Tutorial,VR,Transportation,Casual"
War Trigger 3,https://store.steampowered.com/app/298240/War_Trigger_3/?snr=1_7_7_7000_150_22,"Shooter,Free to Play,FPS,Multiplayer,Action,War,First-Person,Tanks,Third-Person Shooter,Simulation,Open World,Singleplayer,PvP,Third Person,Indie,Co-op,Controller,Early Access,Adventure,Casual"
Titan Quest Anniversary Edition,https://store.steampowered.com/app/475150/Titan_Quest_Anniversary_Edition/?snr=1_7_7_7000_150_22,"RPG,Hack and Slash,Action RPG,Loot,Mythology,Multiplayer,Co-op,Singleplayer,Classic,Action,Adventure,Isometric,Fantasy,Top-Down,Open World,Atmospheric,Great Soundtrack,Story Rich,Dungeon Crawler,Level Editor"
OneShot,https://store.steampowered.com/app/420530/OneShot/?snr=1_7_7_7000_150_22,"Story Rich,Pixel Graphics,Great Soundtrack,Indie,Cute,Atmospheric,Puzzle,Singleplayer,Choices Matter,Adventure,Multiple Endings,RPGMaker,2D,Surreal,RPG,Exploration,Replay Value,Casual,Psychological Horror,Anime"
The Legend of Heroes: Trails to Azure,https://store.steampowered.com/app/1668520/The_Legend_of_Heroes_Trails_to_Azure/?snr=1_7_7_7000_150_22,"RPG,JRPG,Story Rich,Anime,Turn-Based Combat,Singleplayer,Great Soundtrack"
Clone Drone in the Danger Zone,https://store.steampowered.com/app/597170/Clone_Drone_in_the_Danger_Zone/?snr=1_7_7_7000_150_22,"Robots,Action,3D Fighter,Swordplay,Fighting,Multiplayer,Indie,Funny,Singleplayer,Voxel,Co-op,Third Person,Pixel Graphics,Online Co-Op,Roguelike,Futuristic,Difficult,Comedy,Survival,Dark Humor"
TRADER LIFE SIMULATOR 2,https://store.steampowered.com/app/2231740/TRADER_LIFE_SIMULATOR_2/?snr=1_7_7_7000_150_22,"Simulation,Realistic,Management,Life Sim,Economy,Inventory Management,Open World,Sandbox,Trading,Logic,Exploration,3D,Colorful,Cute,First-Person,Choose Your Own Adventure,Atmospheric,Cooking,Crafting,Survival"
Hired Ops,https://store.steampowered.com/app/374280/Hired_Ops/?snr=1_7_7_7000_150_22,"FPS,Multiplayer,Free to Play,Action,Shooter,Modern,Massively Multiplayer,First-Person,Early Access,Singleplayer,Military,Controller,Atmospheric,Co-op,PvP,Exploration,Blood,6DOF,Choices Matter,Choose Your Own Adventure"
The Mortuary Assistant,https://store.steampowered.com/app/1295920/The_Mortuary_Assistant/?snr=1_7_7_7000_150_22,"Horror,Supernatural,Demons,Mystery,Atmospheric,Surreal,Simulation,Adventure,Singleplayer,Indie,First-Person,Dark,Exploration,3D,Realistic,Thriller,Hidden Object,Female Protagonist,Medical Sim,Multiplayer"
MELTY BLOOD: TYPE LUMINA,https://store.steampowered.com/app/1372280/MELTY_BLOOD_TYPE_LUMINA/?snr=1_7_7_7000_150_22,"2D Fighter,Anime,Pixel Graphics,PvP,Spectacle fighter,Lore-Rich,Local Multiplayer,Tutorial,Action,Multiplayer,eSports,Vampire,2D,Fighting,Competitive,Arcade,Controller,Singleplayer,PvE,Great Soundtrack"
MADiSON,https://store.steampowered.com/app/1670870/MADiSON/?snr=1_7_7_7000_150_22,"Horror,Psychological Horror,Dark,Survival Horror,First-Person,Puzzle,Survival,Adventure,Atmospheric,Indie,Violent,Singleplayer,Action,Simulation,Gore,Exploration,Story Rich,Demons,Stealth,Action-Adventure"
PC Building Simulator,https://store.steampowered.com/app/621060/PC_Building_Simulator/?snr=1_7_7_7000_150_23,"Simulation,Education,Immersive Sim,Building,Management,Sandbox,First-Person,3D,Life Sim,Casual,Realistic,Relaxing,Singleplayer,Funny,Hardware,Puzzle,Modern,Inventory Management,Atmospheric,Indie"
Putt-Putt® Goes to the Moon,https://store.steampowered.com/app/294650/PuttPutt_Goes_to_the_Moon/?snr=1_7_7_7000_150_23,"Adventure,Casual,Point & Click,Family Friendly,Nostalgia,Puzzle,Hidden Object,Story Rich,1990's,Great Soundtrack,Pixel Graphics,Classic,Memes"
Lords Mobile,https://store.steampowered.com/app/1041320/Lords_Mobile/?snr=1_7_7_7000_150_23,"Free to Play,Strategy,Massively Multiplayer,Gore,Anime,War,RPG,Multiplayer,LGBTQ+,NSFW,Memes,Illuminati,RTS,Casual,Family Friendly,Mature,MMORPG,Female Protagonist,World War II,Dating Sim"
Death in the Water 2,https://store.steampowered.com/app/1338840/Death_in_the_Water_2/?snr=1_7_7_7000_150_23,"Survival Horror,Atmospheric,Score Attack,Gun Customization,Underwater,Character Customization,Shoot 'Em Up,Survival,FPS,Souls-like,Hunting,Gore,Shooter,6DOF,First-Person,3D,Horror,Action,Realistic,Nature"
The Walking Dead: The Telltale Definitive Series,https://store.steampowered.com/app/1449690/The_Walking_Dead_The_Telltale_Definitive_Series/?snr=1_7_7_7000_150_23,"Choices Matter,Story Rich,Interactive Fiction,Horror,Multiple Endings,Comic Book,Adventure,Choose Your Own Adventure,Post-apocalyptic,Visual Novel,Point & Click,Atmospheric,3D,Third Person,Dark,Zombies,Dynamic Narration,Dystopian,Conversation,Narration"
Job Simulator,https://store.steampowered.com/app/448280/Job_Simulator/?snr=1_7_7_7000_150_23,"VR,Simulation,Funny,First-Person,Singleplayer,Robots,Comedy,Physics,Memes,Family Friendly,Sandbox,Casual,Sci-fi,Atmospheric,Realistic,Action,Job Simulator,Indie,Psychological Horror,Multiplayer"
Feed and Grow: Fish,https://store.steampowered.com/app/429050/Feed_and_Grow_Fish/?snr=1_7_7_7000_150_23,"Simulation,Underwater,Survival,Multiplayer,Early Access,Action,Open World,Indie,Singleplayer,Adventure,Colorful,Fishing,Funny,Co-op,Sandbox,Cute,Strategy,Realistic,Atmospheric,Great Soundtrack"
Succubus Prison,https://store.steampowered.com/app/2300920/Succubus_Prison/?snr=1_7_7_7000_150_23,"RPG,Sexual Content,JRPG,2D,Singleplayer,Anime,Hentai,Nudity,Indie,NSFW,RPGMaker,Visual Novel"
Peglin,https://store.steampowered.com/app/1296610/Peglin/?snr=1_7_7_7000_150_23,"Deckbuilding,Roguelite,Pinball,Roguelike,Perma Death,Turn-Based,Cute,Strategy,2D,Pixel Graphics,Replay Value,Turn-Based Combat,RPG,Physics,Fantasy,Singleplayer,Early Access,Retro,Indie,Casual"
TOGETHER BnB,https://store.steampowered.com/app/1239020/TOGETHER_BnB/?snr=1_7_7_7000_150_23,"Early Access,Sexual Content,3D,Dating Sim,Open World,Simulation,FPS,Visual Novel,Life Sim,Adventure,Anime,Casual,RPG,Cute,Indie,Exploration,First-Person,Realistic,Beautiful,Walking Simulator"
Car Mechanic Simulator 2018,https://store.steampowered.com/app/645630/Car_Mechanic_Simulator_2018/?snr=1_7_7_7000_150_23,"Simulation,Automobile Sim,Driving,Building,Realistic,Racing,Singleplayer,Multiplayer,First-Person,Sandbox,Education,Crafting,Moddable,Open World,Physics,Management,Great Soundtrack,Strategy,Memes,Co-op"
Phantom Abyss,https://store.steampowered.com/app/989440/Phantom_Abyss/?snr=1_7_7_7000_150_23,"Early Access,Action,Adventure,Action Roguelike,3D Platformer,Action-Adventure,Platformer,Exploration,FPS,Runner,Roguelite,3D,First-Person,Colorful,Stylized,Atmospheric,Fantasy,Supernatural,Controller,Perma Death"
Ziggurat 2,https://store.steampowered.com/app/1159560/Ziggurat_2/?snr=1_7_7_7000_150_23,"Action,Roguelike,Shooter,Action Roguelike,Arena Shooter,Dungeon Crawler,FPS,Roguelite,First-Person,Colorful,Fast-Paced,Fantasy,Magic,Old School,Choices Matter,Perma Death,Procedural Generation,3D,Medieval,Zombies"
Guardians Frontline,https://store.steampowered.com/app/1481440/Guardians_Frontline/?snr=1_7_7_7000_150_23,"VR,FPS,Sci-fi,Singleplayer,Online Co-Op,Multiplayer,PvE,PvP,Action,Strategy,Real Time Tactics,Shooter,Robots,Futuristic,Tactical,Tutorial,Physics,6DOF,Twin Stick Shooter,Co-op"
Tentacular,https://store.steampowered.com/app/1220100/Tentacular/?snr=1_7_7_7000_150_23,"Casual,VR,Funny,Building,Puzzle,Action,Cute,Adventure,Physics,God Game,Indie,Sandbox,FPS,Cartoony,Colorful,First-Person,Stylized,Comedy,Family Friendly,Fantasy"
The Texas Chain Saw Massacre,https://store.steampowered.com/app/1433140/The_Texas_Chain_Saw_Massacre/?snr=1_7_7_7000_150_23,"Horror,Survival Horror,Team-Based,Multiplayer,Action,Gore,Asynchronous Multiplayer,PvP,Survival,Stealth,Third Person,Violent,Cinematic,Blood,3D,Atmospheric,Indie,Sexual Content"
Kingdom Eighties,https://store.steampowered.com/app/1956040/Kingdom_Eighties/?snr=1_7_7_7000_150_23,"Singleplayer,Adventure,Sandbox,Fantasy,Colony Sim,Survival,Simulation,Base Building,City Builder,Indie,Procedural Generation,Difficult,Pixel Graphics,Economy,Sci-fi,Strategy,Action,Building,Tower Defense,Horses"
Keep Talking and Nobody Explodes,https://store.steampowered.com/app/341800/Keep_Talking_and_Nobody_Explodes/?snr=1_7_7_7000_150_24,"Co-op,Puzzle,Local Co-Op,Multiplayer,VR,Indie,Local Multiplayer,Difficult,Team-Based,Family Friendly,Funny,Fast-Paced,First-Person,Simulation,Asymmetric VR,Party Game,Action,Party,Atmospheric,Strategy"
Blades of Jianghu: Ballad of Wind and Dust,https://store.steampowered.com/app/2179300/Blades_of_Jianghu_Ballad_of_Wind_and_Dust/?snr=1_7_7_7000_150_24,"JRPG,Adventure,Turn-Based Strategy,Multiple Endings,RPG,Strategy,Singleplayer,Interactive Fiction,Turn-Based Tactics,Romance,Sexual Content,Anime,Story Rich,Dungeon Crawler,Casual,NSFW,Hentai,Nudity,2D Platformer,Drama"
